scenario,wavelength_nm_created,folded_exit_angle_deg,finite_beta_edge_deg,d_axial_mm,group_velocity_mm_ns,propagation_time_ns,predicted_angular_penalty_ps,observed_edge_excess_ps,is_upper_5pct_angle_tail
visible_current_3800mm,694.32281203,40.3524164014,40.3397558255,49.4999747233,187.083391399,0.343442578939,0.0651623690012,-3.68551908067,0
visible_current_3800mm,655.424783935,40.2158025757,40.1504630458,49.5002024583,179.632716016,0.345871085866,0.347392757072,-14.6470466444,0
visible_current_3800mm,547.021649618,39.5770842343,39.4427282162,49.4999027978,173.5208497,0.34475300519,0.714992325238,-24.6403971616,0
visible_current_3800mm,625.891995838,46.1005324877,39.9860819386,49.4993344316,178.094056036,0.380760450469,38.0882012805,18.0104119526,1
visible_current_3800mm,420.48681487,40.0679384801,38.156080924,49.8626256155,164.875433008,0.356180400195,10.5784866208,-28.423750353,0
visible_current_3800mm,534.114700401,39.5626649497,39.3371997632,49.4997651545,172.70934119,0.34539067763,1.20187475427,-25.1765092378,0
visible_current_3800mm,485.022078619,40.4432170544,38.8860365348,49.7081040085,169.468812521,0.357796555625,8.58908312015,-19.0258556509,0
visible_current_3800mm,505.915365808,42.4750073559,39.0881088597,49.5001411044,170.876984706,0.362642336829,19.5346071826,-10.575110994,0
visible_current_3800mm,525.961521889,39.2502227601,39.2678531541,49.500348969,172.187817904,0.343242390911,-0.0933727367689,-28.0834893706,0
visible_current_3800mm,397.600266633,42.9954297065,37.8546132774,49.7769998836,163.170487857,0.372338409723,30.7240414628,-14.0252078679,0
visible_current_3800mm,703.149318936,40.2276968228,40.3787923633,49.5000508668,188.78610246,0.342087761224,-0.769003381014,-2.10926332472,0
visible_current_3800mm,483.26643212,39.2498951144,38.8683407912,49.7781233342,169.348649025,0.347206583663,2.04570786126,-30.320360697,0
visible_current_3800mm,597.419895714,39.9707466772,39.8086425458,49.4999840464,176.520729112,0.345933828459,0.864257014129,-19.1078188039,0
visible_current_3800mm,545.067666749,40.8320040959,39.4270800603,49.4999823621,173.399106281,0.352175637145,7.71912203385,-17.394689782,0
visible_current_3800mm,567.314262435,39.6340720636,39.5985721469,49.4998516431,174.76145773,0.344723102241,0.188575583367,-22.8715444415,0
visible_current_3800mm,447.145825616,39.496007851,38.4781330224,49.5005174435,166.814488422,0.3470644655,5.4901674861,-31.9884224438,0
visible_current_3800mm,635.024498811,40.0620283206,40.0389582462,49.499816363,178.579964348,0.345436903618,0.122561876249,-16.6100063734,0
visible_current_3800mm,560.791113726,39.6671787115,39.5497787206,49.500890349,174.367422896,0.344645231771,0.624807160839,-23.5285995897,0
visible_current_3800mm,521.749743779,41.3325817241,39.2311929594,49.5000461151,171.915748353,0.355603943317,11.7380880428,-16.1129418103,0
visible_current_3800mm,486.25606387,39.3432645681,38.8984065326,49.5627115999,169.553210838,0.352718088313,2.37924666123,-22.880532397,0
visible_current_3800mm,752.629676189,40.3273831607,40.5738496464,49.4999092841,192.515394531,0.341075481304,-1.23923365612,2.56498650312,0
visible_current_3800mm,432.911593132,42.3219721653,38.3099506322,49.4998633097,165.785828696,0.363146011325,23.3111854225,-17.367650758,0
visible_current_3800mm,648.936708803,40.1790849211,40.115963547,49.4995415856,179.302789937,0.344477004126,0.335612685731,-16.5163774143,0
visible_current_3800mm,782.459732239,40.4328834424,40.673988891,49.5001695051,192.515394531,0.341660771631,-1.21856395736,2.64059267438,0
visible_current_3800mm,672.646452868,40.3449022325,40.2378729645,49.4999665631,182.712206933,0.345247170954,0.562499163662,-9.65013589522,0
visible_current_3800mm,427.875815681,38.2473838453,38.2483951003,49.4996293773,165.418286504,0.340268690042,-0.00530124181645,-40.7654407455,0
visible_current_3800mm,648.931500984,40.2021006036,40.1159355002,49.5000372374,179.302523534,0.345954403888,0.458404397371,-15.0429798449,0
visible_current_3800mm,485.384201863,45.7281117399,38.8896723991,49.5006436326,169.493624398,0.383150708549,43.1576219116,7.93672144806,0
visible_current_3800mm,769.38503098,40.7121137995,40.6315799743,49.4999873546,192.515394531,0.34306420962,0.409450421956,4.26068701127,0
visible_current_3800mm,758.445975358,40.2871622859,40.5943336505,49.499759003,192.515394531,0.341004399474,-1.54369391065,2.39124668882,0
visible_current_3800mm,653.881203052,40.598969509,40.1423348683,49.4998787599,179.554646954,0.34799421511,2.45186369829,-12.6351552351,0
visible_current_3800mm,454.09489452,38.7773720011,38.5571956584,49.9267512385,167.310832806,0.346491294091,1.1752575119,-35.1102113932,0
visible_current_3800mm,517.603895463,41.5878815728,39.1945397676,49.5000528524,171.646183676,0.356964081986,13.4656977012,-15.1423396528,0
visible_current_3800mm,503.813479854,39.4639206274,39.0684762412,49.4995770671,170.737229618,0.345321291576,2.11287491564,-28.0934753698,0
visible_current_3800mm,688.92413381,40.4761211594,40.3151947054,49.4993649191,186.020434399,0.344519490953,0.835068828094,-4.46084880417,0
visible_current_3800mm,433.354692542,39.4143322789,38.3153148204,49.4990184733,165.818141858,0.344927484086,5.9271859407,-35.533676303,0
visible_current_3800mm,399.259035936,45.4263654816,37.8772726899,49.4997980653,163.295119906,0.384278784992,47.8810437422,0.241948583839,0
visible_current_3800mm,390.093234515,37.8164046086,37.7504402377,49.5005275694,162.604176385,0.338504243273,0.343778117605,-46.5081446086,0
visible_current_3800mm,556.851008428,40.0282865703,39.5197149444,49.5001722812,174.127224697,0.3473364485,2.73293356961,-21.1802792016,0
visible_current_3800mm,686.354970853,40.1875608213,40.3033200448,49.4999429606,185.508714205,0.343091247885,-0.597828873435,-6.79430788022,0
visible_current_3800mm,519.59975471,39.2751057772,39.2122557174,49.500511301,171.776167673,0.343073595632,0.333405066391,-28.8484850231,0
visible_current_3800mm,577.975513191,39.8188445228,39.6757512176,49.6718283166,175.395664003,0.347098444879,0.764989414406,-20.8498815478,0
visible_current_3800mm,617.959809336,41.4700742313,39.9386024377,49.4992925574,177.66461476,0.353372757821,8.45321844029,-10.0013737584,0
visible_current_3800mm,442.244755805,45.3651554763,38.4211814103,49.4997944462,166.462196548,0.382079286032,43.6916953158,2.52941003683,0
visible_current_3800mm,637.08396726,45.489043203,40.05062389,49.5002842363,178.688296233,0.376676114701,33.2602485392,14.7833598006,0
visible_current_3800mm,554.202288207,39.7078630529,39.4992505503,49.4999342168,173.964871316,0.345718715239,1.11252129673,-23.031534704,0
visible_current_3800mm,789.012097764,40.3711623513,40.6944115826,49.5002602496,192.515394531,0.341362121179,-1.63204169873,2.23742254188,0
visible_current_3800mm,653.682233763,40.2118960731,40.1412835413,49.5006924992,179.544562019,0.345790418909,0.375492754387,-14.859555774,0
visible_current_3800mm,736.952955341,41.9301747939,40.5161878314,49.5000339517,192.515394531,0.349512593929,7.39337976481,11.2925474815,0
visible_current_3800mm,493.837212336,39.0659300781,38.9731890872,49.9487179759,170.068072888,0.348048072338,0.495839263277,-29.7280221761,0
visible_current_3800mm,426.811809156,48.582992551,38.2352489411,49.4998844867,165.340277622,0.406790250972,71.4097865143,25.6433079343,1
visible_current_3800mm,457.783011731,38.8599434953,38.5983650787,49.5008574282,167.57257533,0.343024885848,1.38644482154,-34.9470246584,0
visible_current_3800mm,458.81911759,54.0874108405,38.6098331411,49.4997763721,167.645830867,0.454563902148,125.531834381,76.7050244304,1
visible_current_3800mm,498.756000664,40.9504782843,39.0206079492,49.5003835657,170.399152512,0.353828190138,10.7147251515,-20.0800864614,0
visible_current_3800mm,576.095424557,39.6938580739,39.6623682467,49.5003404249,175.284713612,0.344956143738,0.167292218576,-21.8829025852,0
visible_current_3800mm,500.572466639,40.5758459274,39.0379033752,49.4996227736,170.520867979,0.35191937305,8.45516550512,-21.8077095255,0
visible_current_3800mm,577.997576569,40.2901573504,39.6759076995,49.5008625002,175.396963802,0.347538943679,3.31148376179,-19.1410521732,0
visible_current_3800mm,682.420657765,40.1688198083,40.2848993143,49.4997610617,184.717618447,0.343054847534,-0.601487271806,-8.23210965293,0
visible_current_3800mm,743.545574199,40.2667894289,40.5408806534,49.5000145243,192.515394531,0.340754203033,-1.37490191502,2.40964741017,0
visible_current_3800mm,421.507752902,38.2141318014,38.1689786317,49.5007294682,164.950668076,0.338984917462,0.236717076651,-42.7212005758,0
visible_current_3800mm,594.757293285,39.8106471586,39.7910272948,49.4997378952,176.369077541,0.344322681519,0.104227757023,-20.9374574244,0
visible_current_3800mm,434.791542186,38.9038214432,38.3326518094,49.9682146126,165.922616317,0.348433613341,3.0694498047,-35.4838809153,0
visible_current_3800mm,795.037708314,40.280697646,40.712719043,49.50088125,192.515394531,0.341139302046,-2.17731513379,1.91711981652,0
visible_current_3800mm,490.861805149,39.2910589481,38.944086331,49.5002856037,169.866585755,0.344483397714,1.84964961293,-30.1912377549,0
visible_current_3800mm,496.985307994,39.9894235546,39.0036366027,49.5006412759,170.280183488,0.348487232855,5.34292299357,-25.5944509927,0
visible_current_3800mm,672.956077292,40.3466987917,40.2393907289,49.5000457197,182.77662723,0.34521647809,0.563813405333,-9.56426403871,0
visible_current_3800mm,538.414758466,41.6970595325,39.3729284449,49.4999651756,172.981633117,0.357441164847,13.0689169728,-12.733462308,0
visible_current_3800mm,638.58087585,43.6134349161,40.0590441727,49.5003888271,178.766758192,0.364660555418,20.6728520921,2.88117640344,0
visible_current_3800mm,570.341515819,39.8082999928,39.620807468,49.4992516968,174.942791172,0.345608179758,0.999817890665,-21.7189444426,0
visible_current_3800mm,496.753415811,40.4877318172,39.0014058108,49.5007117796,170.264620763,0.351006921268,8.15825035105,-23.0976914132,0
visible_current_3800mm,425.342679188,39.4042799041,38.2170164367,49.8754588649,165.232581844,0.352172767277,6.45737854753,-32.0200829989,0
visible_current_3800mm,414.539705525,56.9613204065,38.0800296009,49.4990905054,164.435720969,0.491186103095,169.707174677,108.763520754,1
visible_current_3800mm,478.364347515,39.2523756065,38.8183268853,49.6821737294,169.011553978,0.346520755637,2.3245606832,-30.7647217935,0
visible_current_3800mm,504.037024166,40.457646744,39.0705715062,49.8833512452,170.752116172,0.354084332294,7.65765175062,-22.2039122597,0
visible_current_3800mm,473.745809545,39.2985149096,38.7703825766,49.5002305502,168.69192042,0.345129883466,2.82331178665,-31.2329263309,0
visible_current_3800mm,425.755080804,43.7481910306,38.2221440025,49.5000591246,165.262888317,0.370904305414,33.3723664093,-10.3537675163,0
visible_current_3800mm,487.433627465,45.3282174169,38.9101590059,49.4999819618,169.633514046,0.38066774915,40.0519332797,5.66001773643,0
visible_current_3800mm,483.809904486,41.300534981,38.8738307577,49.5000849192,169.385936823,0.355826266911,13.626358137,-19.5383277981,0
visible_current_3800mm,692.135201137,40.6941144973,40.3298668413,49.5000636965,186.654666416,0.345397375218,1.89479819332,-2.47767728778,0
visible_current_3800mm,589.821363899,40.082559637,39.7578902053,49.5000536474,176.085952563,0.346667844783,1.73791941134,-19.0058343425,0
visible_current_3800mm,392.501162361,37.8028489782,37.7841458823,49.4994908422,162.786144587,0.337422482546,0.0974101463518,-47.3267891463,0
visible_current_3800mm,448.979527694,41.1342185684,38.4991868172,49.5001312144,166.945798712,0.355943583911,14.8121961936,-22.9188831541,0
visible_current_3800mm,528.482154443,41.1254495635,39.2895188577,49.5000731729,172.349762323,0.354056530752,10.1900750478,-17.0331231237,0
visible_current_3800mm,521.457810877,42.3760089683,39.2286304934,49.923333811,171.896806969,0.364680220494,18.2153268841,-10.2429313838,0
visible_current_3800mm,628.670240514,41.4308154855,40.0023676673,49.5009809036,178.242832914,0.352657332811,7.86381144123,-9.88842015654,0
visible_current_3800mm,447.050265083,39.9078685427,38.4770320581,49.7120272779,166.807615859,0.355763089422,7.83153586123,-24.9193164499,0
visible_current_3800mm,539.435502879,39.4718638138,39.3813252036,49.5007176546,173.045981552,0.34372400485,0.481136169113,-26.3631068493,0
visible_current_3800mm,438.412456241,70.3584131893,38.375953138,49.8712989997,166.185319931,0.797085320587,509.98298574,414.28931522,1
visible_current_3800mm,482.863296834,40.3557072243,38.8642614197,49.4999553983,169.320987129,0.350476881545,8.17665089017,-24.9801703321,0
visible_current_3800mm,527.002114806,39.6199257006,39.2768221717,49.5009316424,172.25468841,0.345745403246,1.8337049627,-25.4882095327,0
visible_current_3800mm,622.309028481,40.3771263098,39.9648169361,49.4999757729,177.900923809,0.347640022196,2.2121615577,-15.3955506147,0
visible_current_3800mm,433.652863745,38.3695464961,38.3189197809,49.9664084172,165.839879047,0.345586341072,0.268500839413,-38.4360430626,0
visible_current_3800mm,478.262043253,40.379322688,38.8172735755,49.4995246931,169.00450102,0.350866211774,8.57488978466,-25.0423596567,0
visible_current_3800mm,622.35773364,40.555888479,39.9651079968,49.5025153908,177.903557454,0.348762553271,3.18416056809,-14.2878162782,0
visible_current_3800mm,615.033203087,40.0333308872,39.920711418,49.5244032849,177.504406366,0.34627159641,0.600013912239,-17.519912491,0
visible_current_3800mm,728.752536633,40.7171937925,40.4845459576,49.5000113793,192.515394531,0.343062190368,1.17862156275,5.00179086197,0
visible_current_3800mm,645.676063632,40.3644597148,40.0982906013,49.5748111732,179.135285928,0.347710194021,1.42467237568,-14.0761793354,0
visible_current_3800mm,492.573484529,41.1261550869,38.9608672506,49.4998050467,169.98259955,0.354872043518,12.0875152194,-19.6319007114,0
visible_current_3800mm,437.416911893,64.7866007874,38.3641029871,49.4991418907,166.113187592,0.618273775961,319.466720824,238.231582388,1
visible_current_3800mm,425.539984037,38.2885690066,38.2194705379,49.9389736167,165.247088665,0.344592240865,0.365936007083,-40.0690691132,0
visible_current_3800mm,492.118283713,40.0233764272,38.9564148447,49.4996284711,169.951812708,0.34866409183,5.79213227532,-25.8828224547,0
visible_current_3800mm,701.212447748,41.7947923769,40.3703434239,49.4993771047,188.416134046,0.350403208156,7.55622058139,5.5782618541,0
visible_current_3800mm,662.332018902,40.2815178567,40.1862360168,49.5001791688,180.531768243,0.345618644186,0.505349714657,-13.2930389422,0
visible_current_3800mm,514.750272127,39.7533873451,39.1689803545,49.5004601799,171.459610939,0.346300126232,3.13988504982,-26.0788479987,0
visible_current_3800mm,651.229245367,40.2349730908,40.1282544677,49.4999120154,179.419891671,0.346099715224,0.568021203544,-14.7259817576,0
visible_current_3800mm,763.930116482,40.3022743512,40.6132123347,49.5003129993,192.515394531,0.341069477615,-1.56397563724,2.35687951829,0
visible_current_3800mm,697.732988699,40.7649769467,40.3550007107,49.4998590869,187.746351321,0.345131822915,2.12539652492,-0.847898087207,0
visible_current_3800mm,463.455158198,38.7021438122,38.660626716,49.9232079267,167.972840264,0.347048086783,0.220874659806,-33.570774392,0
visible_current_3800mm,586.790195266,39.7519159667,39.7372264661,49.4998600554,175.910735565,0.345121406741,0.0780195111519,-20.8053058576,0
visible_current_3800mm,573.809934267,39.9686720189,39.6459693552,49.7445305761,175.149326104,0.352363119281,1.73537159435,-16.4830271592,0
visible_current_3800mm,535.370276643,39.6846162535,39.3476919281,49.5001668959,172.789022875,0.345535656887,1.80117028754,-24.9192541855,0
visible_current_3800mm,497.157955587,39.1425480985,39.0052962287,49.4997342574,170.291816599,0.343956550272,0.728235711368,-30.101500298,0
visible_current_3800mm,498.60980177,73.837104655,39.0192108811,49.5009859597,170.389361362,0.942050191961,669.711956908,568.123267421,1
visible_current_3800mm,758.157610097,41.1510972705,40.5933293628,49.4997376297,192.515394531,0.345397529789,2.86464507622,6.78960919237,0
visible_current_3800mm,550.297016653,39.9738960748,39.4687007602,49.4999005112,173.724085591,0.347014529249,2.7139106259,-22.0843920669,0
visible_current_3800mm,574.118945042,41.4659985766,39.6481949619,49.500129789,175.167664975,0.354938726851,10.102933287,-12.0686219087,0
visible_current_3800mm,436.780134074,39.0132382692,38.3565013744,49.5007420879,166.066988092,0.343188021527,3.50486708873,-36.9322713942,0
