event_id,produced_scint,produced_optical,detected_left,detected_right,detected_top,edep_total_MeV,edep_nonionizing_MeV,edep_ionizing_MeV,edep_optical_MeV,gun_x_mm
767,16828,17839,319,363,4069,1.5999800855823374,0.0,1.5999800855823374,0.025727731344964217,0.0
768,20940,22070,436,409,4950,2.0007863508891113,0.0,2.0007863508891113,0.031746878001253906,0.0
769,18270,19327,366,348,4400,1.7491981608404021,0.0,1.7491981608404021,0.02799550383159863,0.0
770,19429,20472,403,375,4694,1.8616300575908287,0.0,1.8616300575908287,0.029381597670475205,0.0
771,18470,19573,425,324,4442,1.7541652926271165,0.0,1.7541652926271165,0.02867438754143228,0.0
772,18192,19210,350,363,4342,1.764951870137286,0.0,1.764951870137286,0.027500918404016264,0.0
773,19501,20492,390,393,4623,1.86700870818905,0.0,1.86700870818905,0.030006852715463835,0.0
774,32048,34033,670,603,7643,3.056000491286782,0.0,3.056000491286782,0.04863328066599606,0.0
775,28638,29733,556,592,6795,2.7852316588588524,0.0,2.7852316588588524,0.04304167122994338,0.0
776,14625,15674,295,317,3477,1.4219455335870044,0.0,1.4219455335870044,0.022244376185876154,0.0
777,17119,18133,345,298,4014,1.6330805508394386,0.0,1.6330805508394386,0.02595847074613009,0.0
778,21774,22850,427,423,5130,2.0890695123950707,0.0,2.0890695123950707,0.03268395537545776,0.0
779,15874,16912,322,307,3664,1.5137273961111766,0.0,1.5137273961111766,0.024207979858618004,0.0
780,17703,18738,341,317,4192,1.7177029115525042,0.0,1.7177029115525042,0.027076630353360026,0.0
781,20381,21452,397,422,4720,1.9745106955124951,0.0,1.9745106955124951,0.030456002813534343,0.0
782,17263,18300,384,336,4104,1.6755661902429424,0.0,1.6755661902429424,0.026464188271853387,0.0
783,15668,16680,308,334,3742,1.523315578343934,0.0,1.523315578343934,0.024195780542835717,0.0
784,17515,18589,341,343,4215,1.6806468373076577,0.0,1.6806468373076577,0.026778466900177617,0.0
785,20504,21544,439,430,4775,2.002099561784013,0.0,2.002099561784013,0.030878887279616345,0.0
786,28393,29779,581,551,6666,2.7335826786159143,0.0,2.7335826786159143,0.042564003006606066,0.0
787,20330,21358,373,391,4785,1.929219273620994,0.0,1.929219273620994,0.030685452358544914,0.0
788,15851,16891,316,322,3726,1.5278779566159602,0.0,1.5278779566159602,0.024146407114476,0.0
789,16690,17700,319,354,3870,1.5829338043983046,0.0,1.5829338043983046,0.025233740204783386,0.0
790,18689,19763,361,344,4362,1.7893194948465325,0.0,1.7893194948465325,0.02809270579429907,0.0
791,17492,18494,353,341,4198,1.683551965346527,0.0,1.683551965346527,0.02685153236036991,0.0
792,20250,21233,439,401,4716,1.9362033441059743,0.0,1.9362033441059743,0.030728158629755465,0.0
793,16331,17360,327,321,4003,1.5640738286974087,0.0,1.5640738286974087,0.02494618567903579,0.0
794,17655,18628,319,367,4207,1.6998280825652468,0.0,1.6998280825652468,0.02665738501180298,0.0
795,20953,22236,412,422,4993,2.0330001370141844,0.0,2.0330001370141844,0.03187671713331829,0.0
796,21004,21978,449,403,5031,2.0186267436748704,0.0,2.0186267436748704,0.03210065210306497,0.0
797,24387,25563,473,504,5778,2.380574167180286,0.0,2.380574167180286,0.037060913110707194,0.0
798,19595,20660,382,409,4560,1.885022450665916,0.0,1.885022450665916,0.029832372117378988,0.0
799,19538,20549,385,393,4523,1.8900721124472486,0.0,1.8900721124472486,0.029315518799591236,0.0
800,19862,20874,383,424,4722,1.8947025118053864,0.0,1.8947025118053864,0.03010578516514616,0.0
801,17978,19043,360,357,4355,1.7249459666281404,0.0,1.7249459666281404,0.027606093458352805,0.0
802,20087,21094,418,378,4730,1.9417189819829133,0.0,1.9417189819829133,0.030464897900328677,0.0
803,19341,20367,377,341,4625,1.8581681118828817,0.0,1.8581681118828817,0.02943282746700251,0.0
804,16881,17871,351,338,4020,1.6419595451800026,0.0,1.6419595451800026,0.025844099007217344,0.0
805,16712,17692,331,326,3948,1.6075140599550595,0.0,1.6075140599550595,0.02576911811804573,0.0
806,17564,18619,358,338,4220,1.6851700712858946,0.0,1.6851700712858946,0.02697008077136171,0.0
807,22186,23256,419,403,5323,2.132313167363857,0.0,2.132313167363857,0.03371454022018662,0.0
808,16185,17232,280,321,3914,1.5593325161947897,0.0,1.5593325161947897,0.02494879070481111,0.0
809,15932,16970,345,313,3884,1.527278291224078,0.0,1.527278291224078,0.02449116440419683,0.0
810,18795,19758,361,350,4537,1.7950010691248406,0.0,1.7950010691248406,0.028361664010785347,0.0
811,28493,29919,566,576,6773,2.732367449225801,0.0,2.732367449225801,0.04289415327267042,0.0
812,19707,20754,398,383,4702,1.9125634582063036,0.0,1.9125634582063036,0.029762911604375622,0.0
813,21092,22149,408,402,4980,2.0392834785118557,0.0,2.0392834785118557,0.032017670061065415,0.0
814,18388,19409,367,383,4377,1.7386243493703033,0.0,1.7386243493703033,0.02836940966031884,0.0
815,18541,19603,362,351,4517,1.7757613929634215,0.0,1.7757613929634215,0.028206308790114945,0.0
816,23470,24556,462,452,5567,2.2619576684687726,0.0,2.2619576684687726,0.035740367991626436,0.0
817,16725,17753,310,342,4120,1.6112954231862762,0.0,1.6112954231862762,0.02576796161341921,0.0
818,16630,17630,321,320,3979,1.6059070662192545,0.0,1.6059070662192545,0.025224501255583117,0.0
819,17620,18669,364,329,4155,1.716375506929935,0.0,1.716375506929935,0.02655877609808286,0.0
820,17390,18420,352,350,4184,1.6523727394289798,0.0,1.6523727394289798,0.02669260252446614,0.0
821,19165,20203,362,359,4498,1.855594434811166,0.0,1.855594434811166,0.029249657584970678,0.0
822,26690,28005,537,502,6351,2.5824473989372425,0.0,2.5824473989372425,0.040443153224266545,0.0
823,17684,18728,352,340,4168,1.7014484636936502,0.0,1.7014484636936502,0.02685323800014082,0.0
824,18991,20017,345,361,4529,1.8174979678266128,0.0,1.8174979678266128,0.02884720857599261,0.0
825,15752,16761,296,321,3786,1.507847386567694,0.0,1.507847386567694,0.024075687228947457,0.0
826,16141,17162,323,305,3882,1.5439750318796948,0.0,1.5439750318796948,0.024809397359225323,0.0
827,16210,17249,321,303,3950,1.558858771172629,0.0,1.558858771172629,0.024767968310004704,0.0
828,20898,21907,421,404,5006,2.0105489520731212,0.0,2.0105489520731212,0.03178438792670661,0.0
829,19729,20763,397,402,4705,1.8837853070634205,0.0,1.8837853070634205,0.03036671909546601,0.0
830,16297,17315,316,310,3842,1.5686793152435736,0.0,1.5686793152435736,0.02483798415877458,0.0
831,21138,22247,435,429,5054,2.054758466694096,0.0,2.054758466694096,0.03248188732968324,0.0
832,18051,19096,389,350,4400,1.7495234648722378,0.0,1.7495234648722378,0.027767110062859583,0.0
833,22243,23300,442,452,5290,2.1613452844059635,0.0,2.1613452844059635,0.03358971599700338,0.0
834,19545,20557,386,404,4564,1.8880353829815526,0.0,1.8880353829815526,0.029570283169482778,0.0
835,19371,20445,373,399,4631,1.8649952261670357,0.0,1.8649952261670357,0.029461982132830283,0.0
836,20453,21493,396,424,4867,1.9842725185735894,0.0,1.9842725185735894,0.031077578094002287,0.0
837,28480,30000,569,531,6729,2.7243949703338077,0.0,2.7243949703338077,0.04299841027950037,0.0
838,16828,17917,316,332,4023,1.646627590511147,0.0,1.646627590511147,0.025608855478597113,0.0
839,19680,20678,380,372,4685,1.9077681961017878,0.0,1.9077681961017878,0.030227910099161016,0.0
840,16578,17609,332,312,3927,1.5648918090027406,0.0,1.5648918090027406,0.025030219524760054,0.0
841,24232,25359,482,493,5617,2.3319963812924653,0.0,2.3319963812924653,0.03591998617392523,0.0
842,20079,21149,387,403,4742,1.897349276387691,0.0,1.897349276387691,0.03061619108429591,0.0
843,17776,18828,368,357,4158,1.7020391384612292,0.0,1.7020391384612292,0.027238694916840247,0.0
844,18104,19140,389,384,4185,1.7490392316951926,0.0,1.7490392316951926,0.02744423069045912,0.0
845,19898,20914,402,392,4697,1.9289324054202497,0.0,1.9289324054202497,0.03019312615994462,0.0
846,16305,17360,322,326,3861,1.5566865555352825,0.0,1.5566865555352825,0.02486513396515598,0.0
847,18090,19160,361,379,4260,1.7366033993541976,0.0,1.7366033993541976,0.02756149986554473,0.0
848,18852,19868,386,402,4483,1.799167015751082,0.0,1.799167015751082,0.028891295538104874,0.0
849,17491,18496,351,320,4241,1.7094624174408817,0.0,1.7094624174408817,0.026679607162152136,0.0
850,40523,42487,788,783,9521,3.9061358802787978,0.0,3.9061358802787978,0.06069735335428493,0.0
851,17699,18748,324,375,4133,1.705775175313426,0.0,1.705775175313426,0.026892016096605593,0.0
852,17507,18551,340,355,4266,1.6763970636062522,0.0,1.6763970636062522,0.027031905887075335,0.0
853,16714,17711,320,282,3978,1.59585548256283,0.0,1.59585548256283,0.025471333306244067,0.0
854,18749,19836,355,316,4408,1.8315660375239744,0.0,1.8315660375239744,0.028239342041955835,0.0
855,23454,24567,432,531,5604,2.2607915356684685,0.0,2.2607915356684685,0.035890470297898734,0.0
856,16934,17922,307,344,3938,1.6242659096273542,0.0,1.6242659096273542,0.02563304396024702,0.0
857,31618,33226,609,627,7450,3.0427564905596243,0.0,3.0427564905596243,0.04784366995426294,0.0
858,19260,20298,401,376,4629,1.8520952288100054,0.0,1.8520952288100054,0.029349183728350253,0.0
859,29966,31340,601,597,7026,2.891189077788128,0.0,2.891189077788128,0.04503799007787239,0.0
860,16340,17327,306,337,3878,1.5601330821241097,0.0,1.5601330821241097,0.024969017593117003,0.0
861,18111,19149,335,381,4355,1.731152313370323,0.0,1.731152313370323,0.027720249571889982,0.0
862,27083,28342,563,536,6355,2.5692843894266466,0.0,2.5692843894266466,0.0406025028047999,0.0
863,18595,19623,360,344,4504,1.7865858037920814,0.0,1.7865858037920814,0.028401088729258853,0.0
864,16383,17352,316,328,3883,1.5691944801203654,0.0,1.5691944801203654,0.024892400005481055,0.0
865,17021,18069,339,301,4136,1.673848980063759,0.0,1.673848980063759,0.025925234587251447,0.0
866,21756,22807,414,423,5265,2.092215050908652,0.0,2.092215050908652,0.032983342388306344,0.0
867,17261,18277,364,332,4087,1.6633011779299536,0.0,1.6633011779299536,0.026292888208561835,0.0
868,16832,17810,320,317,4015,1.6198952327229987,0.0,1.6198952327229987,0.025419192919844357,0.0
869,19899,20956,424,389,4650,1.888398372213693,0.0,1.888398372213693,0.029859251546509657,0.0
870,17987,19004,347,337,4263,1.7136771139734661,0.0,1.7136771139734661,0.027108110675825806,0.0
871,25221,26431,514,515,6078,2.4173374330609363,0.0,2.4173374330609363,0.03848462290848515,0.0
872,15786,16890,339,288,3810,1.5210746018347947,0.0,1.5210746018347947,0.024185053032129537,0.0
873,18236,19288,387,365,4373,1.755064716052609,0.0,1.755064716052609,0.027867743814318356,0.0
874,21357,22390,408,433,5089,2.0519739418950214,0.0,2.0519739418950214,0.03249761806221785,0.0
875,17830,18844,354,375,4306,1.7129131980411032,0.0,1.7129131980411032,0.027532202653006113,0.0
876,20337,21381,398,400,4783,1.9510174458952774,0.0,1.9510174458952774,0.030811587939720157,0.0
877,18694,19736,384,394,4475,1.7862181303539253,0.0,1.7862181303539253,0.028934635704080454,0.0
878,18281,19265,329,364,4429,1.7508911668241043,0.0,1.7508911668241043,0.027709561395993218,0.0
879,19552,20570,404,395,4606,1.8702387517802368,0.0,1.8702387517802368,0.029632826371950447,0.0
880,21843,22835,443,445,5275,2.078356268017399,0.0,2.078356268017399,0.03347724540905627,0.0
881,16830,17819,336,335,3958,1.6363162462546084,0.0,1.6363162462546084,0.025630207053833533,0.0
882,16228,17217,324,325,3893,1.5519117862841707,0.0,1.5519117862841707,0.024673715494476122,0.0
883,17891,18951,373,364,4236,1.7146249953434303,0.0,1.7146249953434303,0.027162295455921612,0.0
884,18102,19166,356,345,4305,1.7197800454009144,0.0,1.7197800454009144,0.027753376753525214,0.0
885,23463,24522,449,487,5688,2.24768489799584,0.0,2.24768489799584,0.035607629057350376,0.0
886,16584,17642,357,355,3885,1.5962031463016035,0.0,1.5962031463016035,0.025289865304414766,0.0
887,18422,19447,381,379,4311,1.7462244724327043,0.0,1.7462244724327043,0.028068431539926362,0.0
888,27332,28547,511,536,6469,2.626513063492426,0.0,2.626513063492426,0.041149128625308146,0.0
889,16405,17438,295,354,3953,1.5984978703914725,0.0,1.5984978703914725,0.0252045096357205,0.0
890,15194,16200,297,307,3657,1.462071722496251,0.0,1.462071722496251,0.023264795427086687,0.0
891,26742,27953,531,557,6216,2.549554162268963,0.0,2.549554162268963,0.040804752130972004,0.0
892,21766,22797,395,430,5178,2.098253715467421,0.0,2.098253715467421,0.0328608377728566,0.0
893,23761,24947,474,431,5665,2.2909069741780326,0.0,2.2909069741780326,0.03599113647574114,0.0
894,16185,17148,334,337,3764,1.548749428691264,0.0,1.548749428691264,0.02456609144119084,0.0
895,16734,17811,332,356,3951,1.619300135318095,0.0,1.619300135318095,0.02538128126455295,0.0
896,27083,28486,531,516,6354,2.565330823205143,0.0,2.565330823205143,0.040777300297631075,0.0
897,27165,28336,539,515,6328,2.6206182945775596,0.0,2.6206182945775596,0.04097514712647625,0.0
898,20064,21085,398,393,4654,1.9249485255494643,0.0,1.9249485255494643,0.030225449636398907,0.0
899,19283,20298,385,397,4608,1.8380202561031493,0.0,1.8380202561031493,0.029312739938567676,0.0
900,16464,17511,310,287,3977,1.5710769264193283,0.0,1.5710769264193283,0.025097942977055462,0.0
901,17267,18315,338,293,4108,1.6626700892363817,0.0,1.6626700892363817,0.026013037670109016,0.0
902,17441,18432,376,339,4176,1.6818956686544304,0.0,1.6818956686544304,0.026546681966415752,0.0
903,24220,25397,494,460,5742,2.327466130220486,0.0,2.327466130220486,0.03653662007479917,0.0
904,18110,19114,318,349,4245,1.7353269364696406,0.0,1.7353269364696406,0.027249757429099793,0.0
905,36721,38572,726,695,8741,3.5267602652636234,0.0,3.5267602652636234,0.05535854420797683,0.0
906,16521,17544,325,360,4061,1.5947662006791972,0.0,1.5947662006791972,0.025809707299803395,0.0
907,15912,16920,308,320,3800,1.513996445776295,0.0,1.513996445776295,0.024374595791459758,0.0
908,16423,17459,328,325,4000,1.5811256991255151,0.0,1.5811256991255151,0.024923330861609437,0.0
909,15519,16524,319,318,3652,1.498479696345772,0.0,1.498479696345772,0.023955190404840593,0.0
910,18932,19942,371,386,4569,1.8008842738386193,0.0,1.8008842738386193,0.028902267452120076,0.0
911,24704,25935,496,472,5770,2.3633314256407303,0.0,2.3633314256407303,0.037379354185739795,0.0
912,21896,22967,455,436,5218,2.1239760004142756,0.0,2.1239760004142756,0.03309937539397298,0.0
913,18229,19250,352,391,4295,1.7479752907318253,0.0,1.7479752907318253,0.02751449422081532,0.0
914,21053,22099,426,406,5041,2.0244735407458485,0.0,2.0244735407458485,0.031729057227083725,0.0
915,23297,24555,430,444,5516,2.230920384882034,0.0,2.230920384882034,0.035449518849181,0.0
916,19956,20999,370,404,4781,1.9216589649631415,0.0,1.9216589649631415,0.0301816691720153,0.0
917,18159,19254,393,388,4400,1.748063254724334,0.0,1.748063254724334,0.02832296470172704,0.0
918,18107,19125,327,424,4315,1.723313755345184,0.0,1.723313755345184,0.02796487199874304,0.0
919,18751,19791,393,379,4393,1.802227178266258,0.0,1.802227178266258,0.028308778107700126,0.0
920,24823,25897,479,498,5883,2.3895181152964824,0.0,2.3895181152964824,0.037210202801603184,0.0
921,17726,18795,322,344,4137,1.6960120120801547,0.0,1.6960120120801547,0.02669456188208629,0.0
922,17904,18951,350,383,4183,1.710789336075065,0.0,1.710789336075065,0.026982021970059857,0.0
923,20539,21578,397,398,4791,1.9666236361098477,0.0,1.9666236361098477,0.03109137587432558,0.0
924,16777,17761,308,306,3959,1.5935401093939097,0.0,1.5935401093939097,0.02530743338170982,0.0
925,22951,24299,400,464,5509,2.2289903897918073,0.0,2.2289903897918073,0.034932030832590916,0.0
926,24287,25438,462,520,5681,2.3598870668474174,0.0,2.3598870668474174,0.03706356661347767,0.0
927,17046,18049,332,322,4040,1.6405742773561123,0.0,1.6405742773561123,0.026049045863023364,0.0
928,38951,41047,741,827,9192,3.762400760679627,0.0,3.762400760679627,0.058467015072435964,0.0
929,16584,17638,315,309,3894,1.5931426628268763,0.0,1.5931426628268763,0.02521851199893459,0.0
930,40223,42483,791,807,9487,3.8270754149349333,0.0,3.8270754149349333,0.060919964776941636,0.0
931,16866,17903,303,326,4124,1.6374477145464368,0.0,1.6374477145464368,0.026025937562735267,0.0
932,16712,17712,334,324,4074,1.6144563787181159,0.0,1.6144563787181159,0.02557567272980497,0.0
933,18623,19707,365,363,4406,1.7725603522406557,0.0,1.7725603522406557,0.028372579865048306,0.0
934,23201,24298,533,473,5523,2.2247607437573405,0.0,2.2247607437573405,0.03542258022019017,0.0
935,17792,18781,371,351,4225,1.6984883429323347,0.0,1.6984883429323347,0.0270558935413202,0.0
936,17123,18097,314,305,4134,1.631471928912342,0.0,1.631471928912342,0.02629367974877923,0.0
937,17971,19186,358,366,4318,1.727758472345904,0.0,1.727758472345904,0.02758005495854842,0.0
938,19888,20891,419,411,4607,1.9000158835539047,0.0,1.9000158835539047,0.030047637027532388,0.0
939,29975,31363,616,613,7015,2.895772164123175,0.0,2.895772164123175,0.04521574048479606,0.0
940,19194,20237,345,374,4630,1.8429452342496864,0.0,1.8429452342496864,0.029401685753805445,0.0
941,20187,21312,389,401,4808,1.9104127078538542,0.0,1.9104127078538542,0.030636285093242694,0.0
942,18328,19326,329,354,4387,1.7705625620668186,0.0,1.7705625620668186,0.027715819160047377,0.0
943,23055,24211,461,476,5478,2.231673342292167,0.0,2.231673342292167,0.03495112964249419,0.0
944,16170,17206,332,307,3895,1.5542586525916702,0.0,1.5542586525916702,0.024715382666860814,0.0
945,16974,18026,339,329,4046,1.6382922530650308,0.0,1.6382922530650308,0.02600944699459891,0.0
946,16384,17357,295,326,3891,1.5926129012312833,0.0,1.5926129012312833,0.02503376098905716,0.0
947,16549,17521,328,372,3971,1.6009262570008336,0.0,1.6009262570008336,0.025279380567931976,0.0
948,18613,19638,360,401,4407,1.802267133376112,0.0,1.802267133376112,0.028460396310369916,0.0
949,20040,21061,371,400,4747,1.9222392883229427,0.0,1.9222392883229427,0.030363759811435114,0.0
950,20584,21646,409,386,4981,1.9712570727555265,0.0,1.9712570727555265,0.03134365374655014,0.0
951,18214,19174,368,328,4345,1.7414116469641872,0.0,1.7414116469641872,0.027553584029931705,0.0
952,16349,17370,370,353,3887,1.5890094765064604,0.0,1.5890094765064604,0.025145046050699785,0.0
953,85542,90324,1748,1602,20246,8.246975230082787,0.0,8.246975230082787,0.12949388941762424,0.0
954,16130,17176,326,346,3867,1.5510236021622537,0.0,1.5510236021622537,0.02483874164280834,0.0
955,17481,18461,383,340,4167,1.6678343269593694,0.0,1.6678343269593694,0.026831246749261288,0.0
